YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
1999,Maharashtra,,132,Kumbhare Sulekha Narayan,F,Republican Party Of India,Elephant,202199,5256,37.35%,GEN,121433
1999,Maharashtra,,133,Raut Nitin Kashinath,M,Indian National Congress,Hand,258134,23452,52.41%,SC,128046
1999,Maharashtra,,134,Chaturvedi Satish Zaulal,M,Indian National Congress,Hand,329290,10614,42.57%,GEN,172919
1999,Maharashtra,,135,Mohan Gopalrao Mate,M,Bharatiya Janata Party,Lotus,209861,2695,35.25%,GEN,111692
1999,Maharashtra,,136,Anees Ahmed Abdul Majeed Ahmed,M,Indian National Congress,Hand,152701,8256,49.10%,GEN,80337
1999,Maharashtra,,137,Fadanvis Devendra Gangadharrao,M,Bharatiya Janata Party,Lotus,399195,9087,48.66%,GEN,194930
1999,Maharashtra,,138,Bang Rameshchandra Gopikisan,M,Nationalist Congress Party,Bow and Arrow,198358,3463,29.97%,GEN,115388
1999,Maharashtra,,139,Anil Vasantrao Deshmukh,M,Nationalist Congress Party,Bow and Arrow,149564,12282,43.29%,GEN,98207
1999,Maharashtra,,140,Devrao Vitthalrao Asole,M,Bharatiya Janata Party,Lotus,175604,4175,36.62%,GEN,115197
1999,Maharashtra,,141,Jaiswal Ashish Nandkishor (Vakil),M,Shivsena,Other,186089,7315,38.70%,GEN,109422
1999,Maharashtra,,142,Kukde Madhukarrao Yashwantrao,M,Bharatiya Janata Party,Lotus,152703,6191,32.88%,GEN,97062
1999,Maharashtra,,143,Aswale Ram Gopal,M,Bharatiya Janata Party,Lotus,154937,11889,37.09%,GEN,107766
1999,Maharashtra,,144,Sawarbandhe Bhuishchandra Alias Bandu Harishchandra,M,Indian National Congress,Hand,155890,37688,49.64%,GEN,110528
1999,Maharashtra,,145,Vaidya Bhajandas Vithoba,M,Bharatiya Janata Party,Lotus,144911,13157,36.88%,SC,93045
1999,Maharashtra,,146,Kuthe Rameshkumar Sampatrao,M,Shivsena,Other,165262,12381,39.77%,GEN,101296
1999,Maharashtra,,147,Rahangadale Khomeshwar Natthulal,M,Bharatiya Janata Party,Lotus,137162,1982,39.66%,GEN,99100
1999,Maharashtra,,148,Shivankar Mahadeorao Sukaji,M,Bharatiya Janata Party,Lotus,183673,2565,48.99%,GEN,134107
1999,Maharashtra,,149,Sewakbhau Nirdhanji Waghaye,M,Indian National Congress,Hand,153162,7373,43.19%,GEN,112663
1999,Maharashtra,,150,Patole Nanabhau Falgunrao,M,Indian National Congress,Hand,173236,16266,47.56%,GEN,133047
1999,Maharashtra,,151,Madavi Ramkrishna Hari,M,Shivsena,Other,173102,406,30.30%,ST,120146
1999,Maharashtra,,152,Nete Ashok Mahadeorao,M,Bharatiya Janata Party,Lotus,177526,8098,40.31%,ST,117552
1999,Maharashtra,,153,Atram Dharmaraobaba Bhagwantrao,M,Gondvana Gantantra Party,Other,173100,375,25.14%,ST,111324
1999,Maharashtra,,154,Sudarashan Bhagwanrao Nimkar,M,Indian National Congress,Hand,202053,7483,37.39%,GEN,135485
1999,Maharashtra,,155,Mungantiwar Sudhir Sachhidanand,M,Bharatiya Janata Party,Lotus,283868,30579,51.51%,GEN,164417
1999,Maharashtra,,156,Farnavis Shobha Madhorao,F,Bharatiya Janata Party,Lotus,198819,31055,46.34%,GEN,135462
1999,Maharashtra,,157,Uddhaorao Antaram Shingade,M,Bharatiya Janata Party,Lotus,180934,18612,34.84%,GEN,132661
1999,Maharashtra,,158,Warjukar Avinash Manohar,M,Indian National Congress,Hand,176998,686,39.14%,GEN,128383
1999,Maharashtra,,159,Deotale Sanjay Wamanrao,M,Indian National Congress,Hand,188972,7273,40.18%,GEN,122415
1999,Maharashtra,,160,Kasawar Wamanrao Bapurao,M,Indian National Congress,Hand,158210,11523,39.28%,GEN,98589
1999,Maharashtra,,161,Purke Vasant Chindhuji,M,Indian National Congress,Hand,166787,22505,53.26%,ST,101105
1999,Maharashtra,,162,Moghe Shivajirao Shivaramji,M,Indian National Congress,Hand,149373,23310,44.90%,ST,99220
1999,Maharashtra,,163,Kirti Gandhi,M,Indian National Congress,Hand,196606,10332,45.90%,GEN,111865
1999,Maharashtra,,164,Manikrao Govindrao Thakare,M,Indian National Congress,Hand,162708,19653,46.84%,GEN,92813
1999,Maharashtra,,165,Deshmukh Sanjay Uttamrao,M,Independent,Free Symbol,173921,126,25.13%,GEN,105100
1999,Maharashtra,,166,Sudhakarro Rajusingh Naik,M,Nationalist Congress Party,Bow and Arrow,176406,15670,47.09%,GEN,127790
1999,Maharashtra,,167,Ad. Anantrao Apparao Dewasarkar,M,Indian National Congress,Hand,167800,3478,35.28%,GEN,115286
1999,Maharashtra,,168,D.B. Patil,M,Bharatiya Janata Party,Lotus,152237,4209,24.78%,GEN,103820
1999,Maharashtra,,169,Subhash Bapurao Wankhede,M,Shivsena,Other,168699,2622,35.09%,GEN,103995
1999,Maharashtra,,170,Khedkar Prakash Murlidharrao,M,Shivsena,Other,288795,18494,35.36%,GEN,171025
1999,Maharashtra,,171,Ashokrao Shankarrao Chavan,M,Indian National Congress,Hand,181639,40534,59.02%,GEN,114748
1999,Maharashtra,,172,Deshmukh Balajirao Gopalrao Alias Babasaheb Gorthekar,M,Independent,Free Symbol,159002,2638,34.07%,GEN,103930
1999,Maharashtra,,173,Thakkarwad Gangaram Poshetti,M,Janata Dal (Secular),Arrow,202302,1487,31.54%,GEN,115551
1999,Maharashtra,,174,Sabane Subhash Piraji,M,Shivsena,Other,180136,1289,38.27%,SC,101269
1999,Maharashtra,,175,Chavan Rohidas Khobraji,M,Shivsena,Other,180140,7797,33.12%,GEN,119764
1999,Maharashtra,,176,Ghandant Sitaram Chimaji,M,Independent,Free Symbol,162171,6796,36.25%,SC,94696
1999,Maharashtra,,177,Jadhav Manikrao Sopanrao,M,Shivsena,Other,153556,10555,42.09%,GEN,98978
1999,Maharashtra,,178,Renge Tukaram Ganpatrao,M,Shivsena,Other,248718,7279,42.14%,GEN,138249
1999,Maharashtra,,179,Dr. Mundada J.S.,M,Shivsena,Other,192317,26150,51.08%,GEN,136023
1999,Maharashtra,,180,Ghuge Gajanan Vithalrao,M,Shivsena,Other,178087,1197,30.07%,GEN,106136
1999,Maharashtra,,181,Patil Bhaurao Baburao,M,Indian National Congress,Hand,183602,5928,41.46%,GEN,113434
1999,Maharashtra,,182,Nagre Kundlikrao Bhagwanrao,M,Indian National Congress,Hand,170008,3281,40.95%,GEN,113016
1999,Maharashtra,,183,Lahane Haribhau Vithalrao,M,Shivsena,Other,150193,6891,39.06%,GEN,100467
1999,Maharashtra,,184,Babanrao Dattatraya Yadav,M,Bharatiya Janata Party,Lotus,170547,16064,45.11%,GEN,107671
1999,Maharashtra,,185,Rajesh Ankushrao Tope,M,Nationalist Congress Party,Bow and Arrow,180010,11252,43.61%,GEN,119270
1999,Maharashtra,,186,Gorantyal Kailash Kishanrao,M,Indian National Congress,Hand,214741,3884,48.07%,GEN,135221
1999,Maharashtra,,187,Chavan Narayanrao Satawaji,M,Shivsena,Other,177359,15378,34.79%,GEN,113635
1999,Maharashtra,,188,Vitthalrao Ramsingh Patil Sapkal,M,Bharatiya Janata Party,Lotus,194156,22307,41.70%,GEN,125807
1999,Maharashtra,,189,Kale Kisanrao Laxmanrao,M,Bharatiya Janata Party,Lotus,167151,15319,38.35%,GEN,112321
1999,Maharashtra,,190,Patil Nitin Suresh,M,Indian National Congress,Hand,192440,1445,33.52%,GEN,122618
1999,Maharashtra,,191,R. M. Wani,M,Shivsena,Other,153162,23175,48.60%,GEN,105420
1999,Maharashtra,,192,Annasaheb Malku Mane,M,Shivsena,Other,206408,2362,33.76%,GEN,125031
1999,Maharashtra,,193,Darda Rajendra,M,Indian National Congress,Hand,428871,44836,52.64%,GEN,251861
1999,Maharashtra,,194,Bagde Haribhau Kisan,M,Bharatiya Janata Party,Lotus,233101,16773,48.39%,GEN,135557
1999,Maharashtra,,195,Bhumare Sandipanrao Asaram,M,Shivsena,Other,158227,21917,48.71%,GEN,99088
1999,Maharashtra,,196,Badamrao Lahurao Pandit,M,Independent,Free Symbol,172714,18665,55.38%,GEN,124479
1999,Maharashtra,,197,Solanke Prakash Sunderrao,M,Bharatiya Janata Party,Lotus,197395,27867,48.00%,GEN,140222
1999,Maharashtra,,198,Syed Saleem Syed Ali,M,Nationalist Congress Party,Bow and Arrow,213093,3176,33.92%,GEN,132613
1999,Maharashtra,,199,Dhas Suresh Ramchandra,M,Bharatiya Janata Party,Lotus,197045,24932,45.84%,GEN,140835
1999,Maharashtra,,200,Kshirsagar Jaidattaji Sonajirao,M,Nationalist Congress Party,Bow and Arrow,178826,2144,35.88%,GEN,124804
1999,Maharashtra,,201,Dr. Mundada Vimaltai Nandkishor,F,Nationalist Congress Party,Bow and Arrow,190893,45835,64.82%,SC,125505
1999,Maharashtra,,202,Munde Gopinathrao Pandurang,M,Bharatiya Janata Party,Lotus,198619,30933,50.30%,GEN,139534
1999,Maharashtra,,203,Vinayakrao Kishanrao Jadhav (Patil),M,Independent,Free Symbol,158415,6215,37.93%,GEN,106976
1999,Maharashtra,,204,Kendre Govind Dnyanoba,M,Bharatiya Janata Party,Lotus,169459,12790,42.12%,GEN,119636
1999,Maharashtra,,205,Navandiokar Ramchandra Piraji,M,Bharatiya Janata Party,Lotus,138256,17408,45.96%,SC,93357
1999,Maharashtra,,206,Deshmukh Vilasrao Dagdoji,M,Indian National Congress,Hand,278575,81533,63.23%,GEN,187393
1999,Maharashtra,,207,Kalpana Ramesh Narhire,F,Shivsena,Other,154131,18694,39.45%,SC,95878
1999,Maharashtra,,208,Patil Dnyaneshwar,M,Shivsena,Other,164312,8185,23.60%,GEN,113624
1999,Maharashtra,,209,Patil Padmasinha Bajirao,M,Nationalist Congress Party,Bow and Arrow,184533,17214,46.06%,GEN,121255
1999,Maharashtra,,210,Mane Dinkar Baburao,M,Shivsena,Other,159185,5809,37.54%,GEN,109348
1999,Maharashtra,,211,Patil Shivajirao Bhaurao,M,Indian National Congress,Hand,177870,22307,45.32%,GEN,120720
1999,Maharashtra,,212,Patil Baswaraj Madhav,M,Indian National Congress,Hand,173785,13013,46.87%,GEN,119996
1999,Maharashtra,,213,Chavan Madhukarao Deorao,M,Indian National Congress,Hand,147406,3787,31.72%,GEN,95053
1999,Maharashtra,,214,Mhetre Siddharam Satlingappa,M,Indian National Congress,Hand,138548,5799,43.65%,GEN,93738
1999,Maharashtra,,215,Anandrao Narayan Devkate,M,Indian National Congress,Hand,156352,6828,41.50%,GEN,96277
1999,Maharashtra,,216,Birajdar Patil Shivsharan Hanmantappa,M,Shivsena,Other,169989,4703,29.04%,GEN,97611
1999,Maharashtra,,217,Chakote Vishwanath Baburao,M,Indian National Congress,Hand,111682,2927,44.11%,GEN,66120
1999,Maharashtra,,218,Khandare Uttamprakash Baburao,M,Shivsena,Other,285922,27376,42.66%,SC,148316
1999,Maharashtra,,219,Dhobale Laxman Kondiba,M,Nationalist Congress Party,Bow and Arrow,163513,4829,44.53%,SC,98149
1999,Maharashtra,,220,Rajan Baburao Patil,M,Nationalist Congress Party,Bow and Arrow,148760,17835,54.73%,GEN,104402
1999,Maharashtra,,221,Sopal Dilip Gangadhar,M,Nationalist Congress Party,Bow and Arrow,150394,339,45.05%,GEN,105495
1999,Maharashtra,,222,Shinde Babanrao Vitthalrao,M,Nationalist Congress Party,Bow and Arrow,174660,35589,54.37%,GEN,110351
1999,Maharashtra,,223,Paricharak Sudhakar Ramchandra,M,Nationalist Congress Party,Bow and Arrow,210179,15363,52.96%,GEN,157778
1999,Maharashtra,,224,Deshmukh Ganpatrao Annasaheb,M,Peasants And Workers Party Of India,Cart,200206,40334,60.46%,GEN,155179
1999,Maharashtra,,225,Mohite Patil Vijaysinha Shankarrao,M,Nationalist Congress Party,Bow and Arrow,196318,19884,54.15%,GEN,141414
1999,Maharashtra,,226,Begal Digambarrao Murlidhar,M,Independent,Free Symbol,135548,681,44.05%,GEN,99400
1999,Maharashtra,,227,Lokhande Sadashiv Kisan,M,Bharatiya Janata Party,Lotus,172121,38237,56.32%,SC,98441
1999,Maharashtra,,228,Nagawade Shivaji Narayan,M,Indian National Congress,Hand,196782,8075,46.80%,GEN,138327
1999,Maharashtra,,229,Rathod Anil (Bhaiyya) Ramkisan,M,Shivsena,Other,202855,16899,36.74%,GEN,105950
1999,Maharashtra,,230,Kardile Shivaji Bhanudas,M,Independent,Free Symbol,220689,14014,44.05%,GEN,144334
1999,Maharashtra,,231,Bade Dagadu Paraji,M,Bharatiya Janata Party,Lotus,173659,844,27.96%,GEN,112611
1999,Maharashtra,,232,Ghule Narendra Marutraoji,M,Nationalist Congress Party,Bow and Arrow,181006,6421,47.29%,GEN,125126
1999,Maharashtra,,233,Sanane Jayant Murlidhar,M,Indian National Congress,Hand,143946,669,37.79%,GEN,95396
1999,Maharashtra,,234,Radhakhrushna Eknathrao Vikhe,M,Shivsena,Other,150879,13400,48.70%,GEN,104301
1999,Maharashtra,,235,Kolhe Shankarrao Genuji,M,Nationalist Congress Party,Bow and Arrow,151696,4279,36.83%,GEN,111126
1999,Maharashtra,,236,Prasad Baburao Tanpure,M,Nationalist Congress Party,Bow and Arrow,165337,838,39.37%,GEN,107043
1999,Maharashtra,,237,Zaware Patil Vasantrao. Kru.,M,Nationalist Congress Party,Bow and Arrow,145894,8537,32.41%,GEN,93584
1999,Maharashtra,,238,Thorat Vijay Alias Balasaheb Bhausaheb,M,Indian National Congress,Hand,194656,21451,45.32%,GEN,136738
1999,Maharashtra,,239,Pichad Madhukar Kashinath,M,Nationalist Congress Party,Bow and Arrow,187690,2310,40.03%,ST,113463
1999,Maharashtra,,240,Balasaheb Savalerambuva Dangat,M,Shivsena,Other,172593,12419,44.82%,GEN,116659
1999,Maharashtra,,241,Dilip D. Valse Patil,M,Nationalist Congress Party,Bow and Arrow,136133,16826,52.82%,GEN,94764
1999,Maharashtra,,242,Pawar Narayanrao Baburao,M,Nationalist Congress Party,Bow and Arrow,181562,3834,41.88%,GEN,114430
1999,Maharashtra,,243,Bhegde Digambar Baloba,M,Bharatiya Janata Party,Lotus,186913,16245,43.09%,GEN,109014
1999,Maharashtra,,244,Vitthal Alias Kumar Bajirao Gosavi,M,Nationalist Congress Party,Bow and Arrow,252786,23279,47.80%,GEN,126268
1999,Maharashtra,,245,Babar Gajanan Dharamshi,M,Shivsena,Other,529638,12269,38.97%,GEN,260189
1999,Maharashtra,,246,Adv. Chandrakant Chhajed,M,Indian National Congress,Hand,189645,10266,42.07%,GEN,93132
1999,Maharashtra,,247,Vinayak Nimhan,M,Shivsena,Other,321392,17137,39.83%,GEN,170654
1999,Maharashtra,,248,Gangurde Vishwas,M,Bharatiya Janata Party,Lotus,328907,3342,41.21%,SC,161736
1999,Maharashtra,,249,Bapat Girish,M,Bharatiya Janata Party,Lotus,127189,20168,54.65%,GEN,72130
1999,Maharashtra,,250,Deepak Payagude,M,Shivsena,Other,180883,3243,33.74%,GEN,88001
1999,Maharashtra,,251,Chandrakant Alias Balasaheb Vitthalrao Shivarkar,M,Indian National Congress,Hand,287085,13138,41.74%,GEN,143172
1999,Maharashtra,,252,Gawade Popatrao Hairba,M,Nationalist Congress Party,Bow and Arrow,159388,8027,41.34%,GEN,101482
1999,Maharashtra,,253,Kul Subhash Baburao,M,Nationalist Congress Party,Bow and Arrow,225045,44119,58.52%,GEN,141243
1999,Maharashtra,,254,Patil Harshwardhan Shahajirao,M,Independent,Free Symbol,187408,26942,49.73%,GEN,130387
1999,Maharashtra,,255,Ajit Anantrao Pawar,M,Nationalist Congress Party,Bow and Arrow,168978,50366,69.72%,GEN,124086
1999,Maharashtra,,256,Dada Jadhavrao,M,Janata Dal (Secular),Arrow,191791,15911,38.63%,GEN,114545
1999,Maharashtra,,257,Kashinath Khutwad,M,Nationalist Congress Party,Bow and Arrow,140422,8137,51.81%,GEN,96630
1999,Maharashtra,,258,N. Nimbalkar Ramraje Pratapsinh,M,Nationalist Congress Party,Bow and Arrow,168356,31780,53.51%,GEN,119535
1999,Maharashtra,,259,Tupe Tukaram Namdeo,M,Nationalist Congress Party,Bow and Arrow,172683,11117,41.92%,SC,109717
1999,Maharashtra,,260,Gudage Mohanrao Pandurang,M,Nationalist Congress Party,Bow and Arrow,161379,1564,40.21%,GEN,106485
1999,Maharashtra,,261,Dr Shalinitai Patil,F,Nationalist Congress Party,Bow and Arrow,150679,25623,58.85%,GEN,104837
1999,Maharashtra,,262,Pisal Madanrao Ganpatrao,M,Nationalist Congress Party,Bow and Arrow,142813,1855,41.80%,GEN,103302
1999,Maharashtra,,263,Shinde Shashikant Jayawantrao,M,Nationalist Congress Party,Bow and Arrow,175448,12186,47.02%,GEN,116508
1999,Maharashtra,,264,Abhaysinh Shahumaharaj Bhosale,M,Nationalist Congress Party,Bow and Arrow,188559,5363,49.12%,GEN,121710
1999,Maharashtra,,265,Patankar Vikramshinh Ranjitshinh,M,Nationalist Congress Party,Bow and Arrow,147489,2563,49.02%,GEN,108802
1999,Maharashtra,,266,Balasaheb Alias Shamrao Pandurang Patil,M,Nationalist Congress Party,Bow and Arrow,184540,17105,47.68%,GEN,124629
1999,Maharashtra,,267,Patil Vilasrao Balkrishana (Kaka),M,Indian National Congress,Hand,170009,23634,53.83%,GEN,116659
1999,Maharashtra,,268,Naik Shivajirao Yashwantrao,M,Nationalist Congress Party,Bow and Arrow,165084,5746,51.14%,GEN,129778
1999,Maharashtra,,269,Jayant Rajaram Patil,M,Nationalist Congress Party,Bow and Arrow,192130,53950,61.26%,GEN,135667
1999,Maharashtra,,270,Dr.Patangrao Shripatrao Kadam,M,Indian National Congress,Hand,172213,17829,55.82%,GEN,142367
1999,Maharashtra,,271,Patil Dinkar Tukaram,M,Indian National Congress,Hand,187945,23158,51.66%,GEN,109518
1999,Maharashtra,,272,Dhature Hafij Husen,M,Indian National Congress,Hand,190573,13637,40.90%,GEN,115636
1999,Maharashtra,,273,R.R.Patil Alias Raosaheb Ramrao (Aba),M,Nationalist Congress Party,Bow and Arrow,147229,3497,48.67%,GEN,113338
1999,Maharashtra,,274,Babar Anilrao Kaljerao,M,Nationalist Congress Party,Bow and Arrow,176238,21916,49.39%,GEN,105763
1999,Maharashtra,,275,Ghorpade Ajit Shankar,M,Independent,Free Symbol,165568,11278,42.18%,GEN,118716
1999,Maharashtra,,276,Sanamadikar Umaji Dhannapa,M,Indian National Congress,Hand,168079,24716,48.35%,SC,105721
1999,Maharashtra,,277,Appasaheb Alias S.R. Patil,M,Indian National Congress,Hand,209299,15634,44.81%,GEN,145436
1999,Maharashtra,,278,Awade Prakash Kallappa,M,Indian National Congress,Hand,232006,22963,42.18%,GEN,152600
1999,Maharashtra,,279,Avale Jayawant Gangaram,M,Indian National Congress,Hand,188870,9772,37.35%,SC,125664
1999,Maharashtra,,280,Gaikwad Sanjaysing Jayasingrao,M,Indian National Congress,Hand,159413,5657,46.97%,GEN,115190
1999,Maharashtra,,281,Kore Vinay Vilasrao (Savkar),M,Nationalist Congress Party,Bow and Arrow,146397,17714,53.21%,GEN,109614
1999,Maharashtra,,282,Pawar Patil Sampatrao Shamrao (Bapu),M,Peasants And Workers Party Of India,Cart,171262,8605,51.70%,GEN,132637
1999,Maharashtra,,283,Desai Bajrang Anandrao,M,Indian National Congress,Hand,180674,7655,45.97%,GEN,130388
1999,Maharashtra,,284,Suresh Balwant Salokhe,M,Shivsena,Other,195737,7237,32.35%,GEN,109130
1999,Maharashtra,,285,Digvijay Bhauso Khanvilkar,M,Nationalist Congress Party,Bow and Arrow,227775,16710,48.34%,GEN,133486
1999,Maharashtra,,286,Hasan Miyalal Mushrif,M,Nationalist Congress Party,Bow and Arrow,164509,2881,50.10%,GEN,134953
1999,Maharashtra,,287,Desai Krishnarao Rakhmajirao Alias Babasaheb Kupekar,M,Nationalist Congress Party,Bow and Arrow,154940,20113,48.22%,GEN,113336
1999,Maharashtra,,288,Patil Narsingrao Gurunath,M,Nationalist Congress Party,Bow and Arrow,157375,7056,48.01%,GEN,124555
2004,Maharashtra,Sawantwadi,1,Dalvi Shivram Gopal,M,Shivsena,Other,161412,4284,36.85%,GEN,106250
2004,Maharashtra,Vengurla,2,Shankar Shivram Kambli,M,Shivsena,Other,137906,17942,55.67%,GEN,88872
2004,Maharashtra,Malvan,3,Rane Narayan Tatu,M,Shivsena,Other,133498,34145,65.88%,GEN,96814
2004,Maharashtra,Devgad,4,Adv. Ajit Pandurang Gogate,M,Bharatiya Janata Party,Lotus,119838,1072,48.28%,GEN,87789
2004,Maharashtra,Rajapur,5,Kadam Ganpat Doulat,M,Shivsena,Other,139839,16279,56.07%,GEN,93146
2004,Maharashtra,Ratnagiri,6,Uday Ravindra Samant,M,Nationalist Congress Party,Bow and Arrow,204902,6045,46.95%,GEN,134695
2004,Maharashtra,Sangameshwar,7,Bane Subhash Shantaram,M,Shivsena,Other,151905,33769,53.15%,GEN,104298
2004,Maharashtra,Guhagar,8,Dr. Natu Vinay Shridhar,M,Bharatiya Janata Party,Lotus,147250,28183,58.77%,GEN,100597
2004,Maharashtra,Chiplun,9,Kadam Rameshbhai,M,Nationalist Congress Party,Bow and Arrow,150721,5286,47.65%,GEN,111884
2004,Maharashtra,Khed,10,Kadam Ramdas Gangaram,M,Shivsena,Other,139290,25421,57.10%,GEN,92608
2004,Maharashtra,Dapoli,11,Dalvi Suryakant Shivram,M,Shivsena,Other,146424,23834,49.52%,GEN,97375
2004,Maharashtra,Mahad,12,Jagtap Manik Motiram,M,Nationalist Congress Party,Bow and Arrow,155545,3779,47.92%,GEN,118897
2004,Maharashtra,Shriwardhan,13,Shyam Tukaram Sawant,M,Shivsena,Other,174969,7125,42.92%,GEN,123490
2004,Maharashtra,Mangaon,14,Tatkare Sunil Dattatrey,M,Nationalist Congress Party,Bow and Arrow,180495,32274,55.80%,GEN,125211
2004,Maharashtra,Pen,15,Ravisheth Patil,M,Indian National Congress,Hand,202591,14936,38.66%,GEN,147015
2004,Maharashtra,Alibag,16,Thakur Madhukar Shankar,M,Indian National Congress,Hand,212283,5867,43.28%,GEN,152095
2004,Maharashtra,Panvel,17,Vivek Patil,M,Peasants And Workers Party of India,Cart,302088,19723,47.51%,GEN,196931
2004,Maharashtra,Khalapur,18,Devendra Satam,M,Shivsena,Other,232727,2970,31.95%,GEN,161606
2004,Maharashtra,Colaba,19,Annie Shekhar,F,Indian National Congress,Hand,115143,7690,41.71%,GEN,48586
2004,Maharashtra,Umarkhadi,20,Patel Bashir Moosa,M,Nationalist Congress Party,Bow and Arrow,103636,16413,61.05%,GEN,41248
2004,Maharashtra,Mumbadevi,21,Raj K. Purohit,M,Bharatiya Janata Party,Lotus,82511,5856,56.37%,GEN,35234
2004,Maharashtra,Khetwadi,22,Ashok Arjunrao Alias Bhai Jagtap,M,Indian National Congress,Hand,103099,3774,52.09%,GEN,45401
2004,Maharashtra,Opera House,23,Arvinda Nerkar,M,Shivsena,Other,91377,7020,56.54%,GEN,44156
2004,Maharashtra,Malbar Hill,24,Mangal Prabhat Lodha,M,Bharatiya Janata Party,Lotus,162778,3313,50.27%,GEN,82293
2004,Maharashtra,Chinchpokli,25,Arun Gulab Gawali @ Daddy,M,Akhil Bharatiya Sena,Other,123507,11818,51.24%,GEN,62387
2004,Maharashtra,Nagpada,26,Dr. Syed Ahmed,M,Indian National Congress,Hand,105220,3774,45.02%,GEN,46355
2004,Maharashtra,Mazgaon,27,Bala Nandgaonkar,M,Shivsena,Other,115505,1472,42.91%,GEN,64510
2004,Maharashtra,Parel,28,Dagdu Haribhau Sakpal,M,Shivsena,Other,136334,29679,66.36%,GEN,76316
2004,Maharashtra,Shivadi,29,Ahir Sachin Mohan,M,Nationalist Congress Party,Bow and Arrow,146698,16591,55.61%,GEN,78789
2004,Maharashtra,Worli,30,Nalawade Dattaji Shankar,M,Shivsena,Other,129208,9094,44.13%,GEN,68224
2004,Maharashtra,Naigaum,31,Kolambkar Kalidas Nilkanth,M,Shivsena,Other,155068,21858,56.66%,GEN,81803
2004,Maharashtra,Dadar,32,Sada Sarvankar,M,Shivsena,Other,126381,13049,57.12%,GEN,74207
2004,Maharashtra,Matunga,33,Jagannath Achanna Shetty,M,Indian National Congress,Hand,241488,4656,43.48%,GEN,111001
2004,Maharashtra,Mahim,34,Suresh Anant Gambhir,M,Shivsena,Other,146485,2004,48.84%,GEN,72855
2004,Maharashtra,Dharavi,35,Gaikwad Varsha Eknath,F,Indian National Congress,Hand,307177,15830,52.78%,SC,123122
2004,Maharashtra,Bandra,36,Baba Jiyauddin Siddiki,M,Indian National Congress,Hand,183536,18640,56.19%,GEN,79227
2004,Maharashtra,Kherwadi,37,Chandurkar Janardan Chandrappa,M,Indian National Congress,Hand,198529,6548,50.04%,GEN,100233
2004,Maharashtra,Vileparle,38,Ashok Bhau Jadhav,M,Indian National Congress,Hand,224675,8983,49.56%,GEN,113880
2004,Maharashtra,Amboli,39,Baldev Basantsingh Khosa,M,Indian National Congress,Hand,386881,9947,47.51%,GEN,172915
2004,Maharashtra,Santacruz,40,Kripashankar Singh,M,Indian National Congress,Hand,265246,22189,55.05%,GEN,142167
